Var1,Var2,Var3,Var4,Var5,Var6
P.FALCIPARUM/gametocits/DSCN0229.JPG,217,725,192,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,73,568,236,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1,699,190,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1,887,120,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,20,1092,210,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1,1267,85,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,247,909,241,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,444,1031,214,175,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,501,1201,188,223,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,365,1289,201,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,649,1092,149,175,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,711,1140,205,223,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,824,1284,219,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,566,1568,219,184,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,247,1529,215,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,7,1564,162,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,130,1695,231,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,86,1826,244,119,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,444,1795,232,150,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,877,1669,139,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,955,1616,175,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1003,1813,188,132,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1182,1865,127,80,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1121,1712,157,149,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1021,1481,153,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1038,1293,127,166,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1077,1402,193,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1187,1555,166,162,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1300,1380,210,236,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1187,699,227,162,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1222,1009,214,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1488,1734,197,211,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1418,1232,214,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1418,874,153,244,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1527,1013,210,193,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1462,1153,231,149,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1484,1389,240,223,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1667,1542,219,236,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1829,1704,196,166,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1977,1568,197,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1921,1310,266,280,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,2148,1201,201,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1820,612,210,200,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1628,646,223,193,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1728,725,210,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1982,965,218,206,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,2065,786,188,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,2174,712,266,249,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,2340,887,253,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,2414,1158,179,222,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,2510,1411,83,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,2362,1494,205,245,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,2126,1612,236,288,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,2349,1739,188,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,719,861,219,231,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0229.JPG,1178,812,280,206,infected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,68,1,166,126,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,3,157,210,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,322,57,231,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,518,223,245,231,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,780,61,188,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,536,22,209,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,243,376,293,266,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,130,529,205,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,7,520,149,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1,751,133,271,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,7,1061,184,241,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,230,734,236,253,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,143,729,135,289,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,234,1005,166,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,348,926,262,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,47,1306,231,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1,1516,264,131,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1,1638,172,219,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,601,1594,197,206,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,523,1760,170,166,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,213,1787,257,153,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,794,1747,187,193,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,916,1664,240,227,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1213,1564,218,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,715,1415,196,236,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,715,1223,227,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,815,1114,197,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,973,1057,222,227,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,933,1407,210,187,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1056,1332,187,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1217,1197,184,231,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1383,1153,214,310,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1195,1013,284,171,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1226,0,197,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1204,170,245,162,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1213,253,223,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1069,476,275,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1217,419,232,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1418,349,214,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,968,642,214,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1187,620,205,184,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1292,716,205,153,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1047,786,192,166,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1532,843,253,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1680,743,193,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1672,524,205,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1602,293,188,236,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1781,345,214,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1641,1324,280,244,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1772,1096,310,241,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1851,974,236,114,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1864,725,218,258,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1873,529,244,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2004,240,240,219,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2108,616,258,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2043,52,253,184,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2397,22,201,231,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2213,253,236,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2366,310,188,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2410,450,188,349,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2292,782,179,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2449,865,140,166,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2384,970,209,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2161,1005,210,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2143,1184,228,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2209,1407,153,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2091,1380,149,153,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2052,1529,244,170,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1942,1682,263,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1728,1660,223,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,2371,1717,222,228,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1689,1883,280,62,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,164,1634,210,170,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0237.JPG,1270,861,253,187,infected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,169,210,227,227,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,392,175,244,231,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1,258,159,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,16,419,197,175,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,138,546,188,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,3,4,214,75,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1,57,89,100,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,291,4,223,171,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,545,13,196,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,737,1,188,169,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1,581,102,162,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1,743,185,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,151,874,201,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,38,1044,196,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,274,734,201,175,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,234,1066,236,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,138,1271,179,175,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,-2,1363,193,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1,1564,163,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,173,1516,214,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,278,1328,188,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,466,1223,192,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1,1778,194,167,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,182,1835,192,110,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,326,1730,184,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,571,1752,192,193,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,518,1463,223,219,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,754,1826,192,119,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,938,1787,188,158,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,658,1328,201,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,453,978,227,206,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,628,1101,214,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,400,406,214,184,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,405,559,214,157,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,453,756,196,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,636,655,192,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,711,922,205,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,628,397,240,215,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,737,214,218,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,916,74,218,236,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1073,0,214,153,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,894,332,245,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1143,380,179,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,815,529,223,240,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,828,778,228,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,994,1027,210,187,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,872,1201,219,206,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,872,1372,280,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,820,1542,196,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1043,1677,218,219,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1051,1472,223,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1252,1594,162,206,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1300,1852,214,93,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1143,1306,223,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1335,1385,240,209,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1379,1599,196,253,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1479,1490,219,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1506,1800,227,145,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1741,1804,167,141,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1921,1760,218,185,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2104,1691,210,200,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2371,1743,222,202,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2266,1586,205,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1794,1472,227,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2056,1476,218,223,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1597,1280,210,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1287,1149,219,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1029,655,162,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1143,769,227,223,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1274,930,218,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1506,1101,187,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1929,1328,223,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1790,1188,192,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1707,1035,209,219,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1523,843,236,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2288,1389,205,184,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2506,1345,79,236,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2432,1166,161,193,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2157,1280,179,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2069,1166,245,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1947,1009,218,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1750,847,192,206,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1715,699,227,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1519,603,218,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1235,118,227,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1305,1,244,86,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1663,13,192,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1488,166,240,253,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1541,393,235,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1768,376,196,244,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1903,419,205,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1868,201,240,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1973,1,236,200,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2157,144,218,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2288,1,187,147,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2104,419,205,219,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,23221,450,1968,227,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2030,607,192,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2528,380,65,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2454,585,135,227,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2423,804,170,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2371,983,192,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2139,743,245,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1969,808,174,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,2152,961,227,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0244.JPG,1326,393,236,302,infected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,147,1,240,174,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,370,4,262,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,540,1,219,69,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,824,4,223,241,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1051,1,206,165,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1261,1,192,165,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1165,162,205,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,925,249,205,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,3,162,127,209,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,95,218,170,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1,367,98,223,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,265,223,223,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,475,201,196,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,160,428,227,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,409,402,210,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,614,336,184,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,798,428,210,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1108,389,223,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,641,572,205,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,304,603,219,214,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,90,660,219,244,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,-2,751,101,223,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1,895,172,180,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1,1070,94,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,108,1000,201,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1,1210,198,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,357,830,205,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,374,948,205,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,575,760,236,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,820,651,236,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1060,673,210,209,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,776,878,227,227,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,601,1027,206,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,462,1136,214,231,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,282,1166,180,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,160,1315,210,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,86,1525,205,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,291,1490,227,187,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,492,1367,236,223,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,724,1258,218,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,837,1110,232,218,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,990,952,166,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1147,1027,228,227,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1034,1310,201,223,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,667,1428,236,236,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,518,1612,232,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,226,1734,170,157,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,370,1730,188,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,112,1835,188,110,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,645,1848,236,97,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,973,1870,183,75,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,759,1669,196,174,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,951,1551,214,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,968,1695,258,162,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1187,1769,205,176,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1370,1865,144,80,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1545,1830,148,115,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1624,1695,166,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1444,1629,219,184,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1257,1581,196,193,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1335,1407,227,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1300,1193,210,205,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1558,1306,192,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1667,1481,219,188,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1912,1629,218,179,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,2257,1800,175,144,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,2401,1634,175,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,2178,1590,201,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,2008,1455,210,170,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1864,1350,157,170,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1733,1223,214,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1523,1040,240,222,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1466,804,241,192,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1375,389,235,227,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1488,214,219,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1466,9,214,183,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1685,39,192,201,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1825,148,218,210,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,2012,253,236,197,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,1960,0,201,196,uninfected_cell
P.FALCIPARUM/gametocits/DSCN0252.JPG,2139,1,184,230,uninfected_cell
